asin,workbook_account,workbook_sku,workbook_mapped_sku,workbook_june2025_sales,workbook_june2025_orders,workbook_june2026_sales,workbook_june2026_orders,db_fbm_sales_2025,db_fba_sales_2025,db_vendor_sales_2025,db_total_sales_2025,db_orders_2025,db_vendor_units_2025,db_fbm_sales_2026,db_fba_sales_2026,db_vendor_sales_2026,db_total_sales_2026,db_orders_2026,db_vendor_units_2026,sales_diff_2025_wb_minus_db,sales_diff_2026_wb_minus_db,reason,root_cause_note
B0H38YJTN8,DCvoltage,LSGL9015GY2PK+RPM40WH2PK,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,94.45,0.0,0.0,94.45,4,0,0.0,-94.45,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0F1D59PXR,DCvoltage,RWWPSY08GY-UK,RWWPSY08GY,0.0,0,0.0,0,24.54,0.0,0.0,24.54,6,0,17.77,0.0,0.0,17.77,4,0,-24.54,-17.77,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CS9PNL8L,DCvoltage,LSFT220BG3PK-AMD,,0.0,0,0.0,0,0.0,26.41,0.0,26.41,1,0,0.0,0.0,0.0,0.0,0,0,-26.41,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0DYTFMW3K,Ledsone,RWWPSY08120YE-U,RWWPSY08120YE,0.0,0,0.0,0,23.16,0.0,0.0,23.16,2,0,0.0,0.0,0.0,0.0,0,0,-23.16,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CRZ5BVRY,DCvoltage,LSCI290OR K,LSCY290OR+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,111.23,0.0,0.0,111.23,7,0,0.0,-111.23,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CVGP2F8Y,DCvoltage,RWWPSY0860YE2PK,,0.0,0,0.0,0,29.27,0.0,0.0,29.27,2,0,0.0,0.0,0.0,0.0,0,0,-29.27,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0GTMJFSTP,Ledsone,LSGL10014CL2PK+RPM40WH2PK,LSGL15014CL2PK+RPM40WH2PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,13.89,0.0,11.57,25.46,1,1,0.0,-25.46,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CVGY5P13,DCvoltage,RWWPSY08120YE,,0.0,0,0.0,0,55.51,0.0,0.0,55.51,5,0,0.0,0.0,0.0,0.0,0,0,-55.51,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0D9Q2LQY9,Ledsone,LSGLCY100BM2PK,LSGLCY100BM2PK+RPM40WH2PK,0.0,0,0.0,0,108.83,0.0,0.0,108.83,3,0,0.0,0.0,0.0,0.0,0,0,-108.83,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0BW4PW866,DCvoltage,LSLT360GY+RPR44WH X,LSLT360GY+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,13.89,0.0,0.0,13.89,1,0,0.0,-13.89,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B093T2GXBF,Ledsone,LSDO210BB+RPR44WH C,LSDO210BB+RPR44WH,0.0,0,0.0,0,11.89,0.0,0.0,11.89,1,0,0.0,0.0,0.0,0.0,0,0,-11.89,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0D297H6ZM,Ledsone,LSCY290BM2PK+RPR44WH2PK LS,LSCY290BM2PK+RPR44WH2PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,80.67,0.0,0.0,80.67,3,0,0.0,-80.67,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0C7CJHCB3,DCvoltage,LSCY290BD+RPR44WH W,LSCY290CB+RPR44WH,0.0,0,0.0,0,103.58,0.0,0.0,103.58,7,0,63.56,0.0,0.0,63.56,3,0,-103.58,-63.56,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0DTY5P2HB,Ledsone,LSCY290BM2PK+RPR44WH2PK KK,LSCY290BM2PK+RPR44WH2PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,55.78,0.0,0.0,55.78,2,0,0.0,-55.78,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CVL3TRRS,DCvoltage,LSEL400GY2PK+RPR44WH2PK,,0.0,0,0.0,0,113.68,111.2,0.0,224.88,2,0,185.34,0.0,0.0,185.34,3,0,-224.88,-185.34,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B08VGMKHT7,DCvoltage,LSCY290BM+RPR44WH W,LSCY290BM+RPR44WH,0.0,0,0.0,0,1051.75,0.0,0.0,1051.75,49,0,15.89,262.17,0.0,278.06,17,0,-1051.75,-278.06,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0D9Q1DY8W,Ledsone,LSGLSC150BM2PK,LSGLSC150BM2PK+RPM40WH2PK,0.0,0,0.0,0,79.66,0.0,0.0,79.66,4,0,0.0,0.0,0.0,0.0,0,0,-79.66,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0C7H3C8L8,DCvoltage,LSFT220BS+RPR44WH A,LSFT220BS+RPR44WH,0.0,0,0.0,0,19.42,0.0,0.0,19.42,1,0,21.58,0.0,0.0,21.58,2,0,-19.42,-21.58,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0C7H5VQW8,DCvoltage,LSFT220BB+RPR44WH A,LSFT220BB+RPR44WH,0.0,0,0.0,0,32.37,0.0,0.0,32.37,3,0,10.79,0.0,0.0,10.79,1,0,-32.37,-10.79,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0D8YHRZLR,Ledsone,LSCY210RR+RPR44WH-K,LSCY210RR+RPR44WH,0.0,0,0.0,0,14.59,0.0,0.0,14.59,1,0,0.0,0.0,0.0,0.0,0,0,-14.59,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0D291QGY1,Ledsone,LSCY290GR3PK+RPR44WH3PK LS,LSCY290GR3PK+RPR44WH3PK,0.0,0,0.0,0,39.69,0.0,0.0,39.69,1,0,0.0,0.0,0.0,0.0,0,0,-39.69,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0GTPFKNBX,Ledsone,LSGL14023SG2PK+RPM40WH2PK,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,41.78,0.0,0.0,41.78,1,0,0.0,-41.78,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B08Y96BVS2,DCvoltage,LSDG220BG+CGWDWO,PHLSDG220BG+CGWDWO,0.0,0,0.0,0,74.22,0.0,0.0,74.22,1,0,0.0,0.0,0.0,0.0,0,0,-74.22,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0C3ZTR2VC,Ledsone,LSCY290CH+RPR44WH,LSCY290CH+RPR44WH,0.0,0,0.0,0,44.04,78.25,0.0,122.29,6,0,0.0,0.0,0.0,0.0,0,0,-122.29,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0F1D3YQPG,DCvoltage,RWWPSY10GY-UK,RWWPSY10GY,0.0,0,0.0,0,32.53,0.0,0.0,32.53,6,0,24.75,0.0,0.0,24.75,6,0,-32.53,-24.75,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0C7BZ5756,DCvoltage,LSCY290GC+RPR44WH W,LSCY290GC+RPR44WH,0.0,0,0.0,0,95.94,79.69,0.0,175.63,6,0,0.0,123.31,0.0,123.31,8,0,-175.63,-123.31,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CTTFVY5V,DCvoltage,LSMS320OR+RPR44WH s,LSMS320OR+RPR44WH,0.0,0,0.0,0,72.45,0.0,0.0,72.45,5,0,0.0,0.0,0.0,0.0,0,0,-72.45,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0C9X7W5BZ,DCvoltage,LSHH240RR+RPR44WH KR,LSHH240RR+RPR44WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,29.78,0.0,0.0,29.78,1,0,0.0,-29.78,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0FX2SZFZM,DCvoltage,LSCYRO300BM2PK+RPR44WH2PK,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,622.58,26.89,0.0,649.47,21,0,0.0,-649.47,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0C5XWK2V7,Ledsone,LSTF40BS+RPR44WH,LSTF40BS+RPR44WH,0.0,0,0.0,0,7.17,0.0,0.0,7.17,1,0,0.0,0.0,0.0,0.0,0,0,-7.17,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B08TX216Y4,DCvoltage,LSMS320BD+RPR44WH-AMD,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,60.33,0.0,60.33,4,0,0.0,-60.33,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0BWJXQC9Z,DCvoltage,LSOL180BS+RPR44WH X,LSOL180BS+RPR44WH,0.0,0,0.0,0,16.39,0.0,0.0,16.39,1,0,0.0,0.0,0.0,0.0,0,0,-16.39,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B093T4C95B,Ledsone,LSMS320BD+RPR44WH C,LSMS320CB+RPR44WH,0.0,0,0.0,0,161.89,0.0,0.0,161.89,9,0,111.92,0.0,0.0,111.92,6,0,-161.89,-111.92,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0C7G9YFQJ,DCvoltage,LSFT220BC+RPR44WH Z,LSFT220BC+RPR44WH,0.0,0,0.0,0,10.09,0.0,0.0,10.09,1,0,0.0,0.0,0.0,0.0,0,0,-10.09,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0F9WZ3QD8,Ledsone,LSFT220WH+RPR44WH_2,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,10.89,0.0,0.0,10.89,1,0,0.0,-10.89,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CZNJPQMW,DCvoltage,LSSS300BL2PK+RPR44WH2PK-AMD,,0.0,0,0.0,0,23.99,0.0,0.0,23.99,1,0,0.0,0.0,0.0,0.0,0,0,-23.99,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CRZ54MPY,DCvoltage,LSCY290SN K,LSCY290SN,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,33.78,0.0,0.0,33.78,1,0,0.0,-33.78,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CVGQ8N3K,DCvoltage,RWWPSY0640YE,,0.0,0,0.0,0,13.65,0.0,0.0,13.65,3,0,0.0,0.0,0.0,0.0,0,0,-13.65,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0BWYGL5JL,DCvoltage,LSDO400RE+RPR44WH D,LSDO400RE+RPR44WH,0.0,0,0.0,0,124.27,0.0,0.0,124.27,2,0,0.0,0.0,0.0,0.0,0,0,-124.27,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B08Y6RTRS2,DCvoltage,LSSS300GY+RPR44WH B,LSSS300GY+RPR44WH,0.0,0,0.0,0,27.78,0.0,0.0,27.78,2,0,0.0,0.0,0.0,0.0,0,0,-27.78,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0FPWTHD66,Ledsone,LSOL180BC2PK+RPR44WH2PK,LSOL180BC2PK+RPR44WH2PK,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,16.89,0.0,16.89,1,0,0.0,-16.89,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0D298MYFM,Ledsone,LSCY290GY+RPR44WH LS,LSCY290GY+RPR44WH,0.0,0,0.0,0,28.03,0.0,0.0,28.03,2,0,0.0,0.0,0.0,0.0,0,0,-28.03,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0DTZ1MNRH,Ledsone,LSMS320BG,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,21.69,0.0,0.0,21.69,1,0,0.0,-21.69,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0GTYMPTZG,DCvoltage,LSGL9015WH3PK+RPM40WH3PK,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,43.78,0.0,0.0,43.78,2,0,0.0,-43.78,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CD2D4QDH,Ledsone,LSMS320BD+RPR44WH R,LSMS320CB+RPR44WH,0.0,0,0.0,0,14.99,0.0,0.0,14.99,1,0,0.0,0.0,0.0,0.0,0,0,-14.99,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CCJQMZZ8,Ledsone,LSCY290BC+RPR44WH-AM,LSCY290BC+RPR44WH,0.0,0,0.0,0,0.0,60.01,0.0,60.01,3,0,0.0,15.49,0.0,15.49,1,0,-60.01,-15.49,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0D28XQPC8,Ledsone,LSCY290BS+RPR44WH LS,LSCY290BS+RPR44WH,0.0,0,0.0,0,30.58,0.0,0.0,30.58,2,0,0.0,0.0,0.0,0.0,0,0,-30.58,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0C3ZTYGH8,Ledsone,LSCY290CY+RPR44WH,LSCY290CY+RPR44WH,0.0,0,0.0,0,15.29,0.0,0.0,15.29,1,0,0.0,0.0,0.0,0.0,0,0,-15.29,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0D6KMDZY7,DCvoltage,LSCY290YB2PK+RPR44WH2PK,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,27.89,0.0,0.0,27.89,1,0,0.0,-27.89,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0DXPFBTCK,Ledsone,LSDO210BI2PK+RPR44WH2PK,LSDO210BI2PK+RPR44WH2PK,0.0,0,0.0,0,17.89,0.0,0.0,17.89,1,0,0.0,0.0,0.0,0.0,0,0,-17.89,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0F1D1TPMX,DCvoltage,RWWPSY0880YE-UK,RWWPSY0880YE,0.0,0,0.0,0,6.58,0.0,0.0,6.58,1,0,0.0,0.0,0.0,0.0,0,0,-6.58,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0DDGVTWTC,Ledsone,LSDO210BM+RPR44WH-BM,LSDO210BM+RPR44WH,0.0,0,0.0,0,11.89,0.0,0.0,11.89,1,0,0.0,0.0,0.0,0.0,0,0,-11.89,0.0,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0CVH4CM39,DCvoltage,RWWPSY0660YE,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,8.87,0.0,0.0,8.87,1,0,0.0,-8.87,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B08THKP7SW,DCvoltage,LSCI290WH L,LSCY290WH,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,15.89,0.0,0.0,15.89,1,0,0.0,-15.89,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
B0F9YQJN3N,Ledsone,LSMS320YE+RPR44WH_1,,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,14.99,0.0,0.0,14.99,1,0,0.0,-14.99,UNRESOLVED,"Workbook cached value is 0 for ALL 1723 rows in this file (proven: SUM=0 across every June/July column). This is a stale/unrefreshed Google-Sheets IMPORTRANGE export, not a genuine business difference. Cannot be categorized as an account/marketplace/status/Vendor-scope difference because the workbook provides no comparable non-zero figure to diagnose against."
